,NEIBORHOOD GROUP,CLASS,SALE PRICE
1373,Manhattan,R,11396706
1374,Manhattan,R,8781854
1375,Manhattan,R,4493530
1376,Manhattan,R,13983255
1377,Manhattan,R,9444375
1378,Manhattan,R,5104506
1379,Manhattan,R,14225000
1380,Manhattan,R,11401304
1381,Manhattan,R,10622233
1382,Manhattan,R,14289224
1383,Manhattan,R,11232758
1384,Manhattan,R,13576612
1385,Manhattan,R,11996348
1386,Manhattan,R,14543793
1387,Manhattan,R,11741686
1388,Manhattan,R,15053170
1389,Manhattan,R,13014468
1390,Manhattan,R,16260815
1391,Manhattan,R,13425648
1392,Manhattan,R,29082693
1393,Manhattan,R,23982850
1394,Manhattan,R,26500000
1395,Manhattan,R,21814384
1396,Manhattan,R,29075067
1397,Manhattan,R,26781101
1398,Manhattan,R,29075835
1399,Manhattan,R,47866945
1402,Manhattan,R,3498000
1403,Manhattan,R,2995000
1405,Manhattan,R,7100000
1407,Manhattan,R,2665000
1408,Manhattan,R,3150000
1409,Manhattan,R,4065000
1410,Manhattan,R,7893437
1414,Manhattan,R,3670000
1417,Manhattan,R,1195000
1418,Manhattan,R,600000
1419,Manhattan,R,1600000
1420,Manhattan,R,3150000
1432,Manhattan,R,975000
1434,Manhattan,R,202560
1441,Manhattan,R,1129750
1444,Manhattan,R,432756
1453,Manhattan,C,3100000
1454,Manhattan,C,12400000
1456,Manhattan,C,7000000
1459,Manhattan,C,11435000
1463,Manhattan,D,15093194
1464,Manhattan,C,460000
1465,Manhattan,C,700000
1466,Manhattan,C,420000
1467,Manhattan,C,505000
1469,Manhattan,C,495000
1470,Manhattan,C,345000
1471,Manhattan,C,320000
1472,Manhattan,C,885000
1473,Manhattan,C,970000
1474,Manhattan,C,651680
1475,Manhattan,C,850000
1476,Manhattan,C,1125000
1477,Manhattan,C,430000
1478,Manhattan,C,497500
1479,Manhattan,C,335000
1480,Manhattan,C,466000
1481,Manhattan,C,320000
1482,Manhattan,C,320000
1483,Manhattan,C,330000
1484,Manhattan,C,321000
1485,Manhattan,C,330000
1486,Manhattan,C,710000
1487,Manhattan,C,625000
1488,Manhattan,C,630000
1489,Manhattan,C,350000
1490,Manhattan,C,517500
1492,Manhattan,C,490000
1493,Manhattan,C,455000
1494,Manhattan,C,500000
1495,Manhattan,C,565000
1496,Manhattan,C,360000
1498,Manhattan,D,899000
1499,Manhattan,D,745000
1500,Manhattan,D,799000
1501,Manhattan,D,635000
1502,Manhattan,D,1030000
1503,Manhattan,D,1900000
1504,Manhattan,D,1225000
1505,Manhattan,D,1120000
1506,Manhattan,D,1095000
1507,Manhattan,D,1903000
1508,Manhattan,D,383000
1509,Manhattan,D,480000
1510,Manhattan,D,490000
1511,Manhattan,D,1590000
1512,Manhattan,D,410000
1513,Manhattan,D,310000
1514,Manhattan,D,370000
1515,Manhattan,D,325000
1516,Manhattan,D,342000
1518,Manhattan,D,350000
1519,Manhattan,D,381565
1520,Manhattan,D,600000
1521,Manhattan,D,325000
1522,Manhattan,D,615000
1523,Manhattan,D,395000
1524,Manhattan,D,445000
1525,Manhattan,D,740000
1526,Manhattan,D,799000
1527,Manhattan,R,1733876
1528,Manhattan,R,1353152
1529,Manhattan,R,1797618
1530,Manhattan,R,2189237
1531,Manhattan,R,1387060
1532,Manhattan,R,2128142
1533,Manhattan,R,2236071
1534,Manhattan,R,1374637
1535,Manhattan,R,1993415
1536,Manhattan,R,1397039
1537,Manhattan,R,1751390
1538,Manhattan,R,1422291
1539,Manhattan,R,2159708
1540,Manhattan,R,2067047
1541,Manhattan,R,1435732
1542,Manhattan,R,1725147
1543,Manhattan,R,1527375
1544,Manhattan,R,2099004
1545,Manhattan,R,1486645
1546,Manhattan,R,2093929
1547,Manhattan,R,1451922
1548,Manhattan,R,1461799
1549,Manhattan,R,1511186
1550,Manhattan,R,1517192
1551,Manhattan,R,4816322
1553,Manhattan,R,719800
1554,Manhattan,R,1610000
1555,Manhattan,R,1680000
1556,Manhattan,R,1599000
1558,Manhattan,R,781000
1559,Manhattan,R,1595000
1560,Manhattan,R,3719612
1561,Manhattan,R,2300000
1562,Manhattan,R,2100000
1564,Manhattan,R,3515962
1565,Manhattan,R,10185500
1566,Manhattan,R,1775000
1567,Manhattan,R,840056
1568,Manhattan,R,865000
1569,Manhattan,R,1370000
1570,Manhattan,R,750000
1571,Manhattan,R,1315000
1572,Manhattan,R,880000
1573,Manhattan,R,905000
1574,Manhattan,R,1490000
1575,Manhattan,R,935000
1576,Manhattan,R,1065000
1577,Manhattan,R,1150000
1578,Manhattan,R,2375000
1579,Manhattan,R,1965000
1580,Manhattan,R,1200000
1581,Manhattan,R,1796000
1582,Manhattan,R,1499000
1583,Manhattan,R,1495000
1584,Manhattan,R,859000
1585,Manhattan,R,597000
1586,Manhattan,R,736000
1587,Manhattan,R,1321750
1588,Manhattan,R,739000
1589,Manhattan,R,778000
1590,Manhattan,R,1038000
1592,Manhattan,R,1172750
1593,Manhattan,R,1140000
1594,Manhattan,R,767000
1595,Manhattan,R,1140000
1596,Manhattan,R,1030000
1597,Manhattan,R,943750
1598,Manhattan,R,1098000
1599,Manhattan,R,1740000
1600,Manhattan,R,1076000
1601,Manhattan,R,1440000
1602,Manhattan,R,1150000
1603,Manhattan,R,679000
1604,Manhattan,R,883000
1605,Manhattan,R,792000
1606,Manhattan,R,1462800
1607,Manhattan,R,1597750
1608,Manhattan,R,1155000
1609,Manhattan,R,1190000
1610,Manhattan,R,960000
1611,Manhattan,R,1120000
1612,Manhattan,R,1052750
1613,Manhattan,R,1515000
1614,Manhattan,R,1420000
1615,Manhattan,R,704000
1616,Manhattan,R,1117500
1617,Manhattan,R,780000
1618,Manhattan,R,1150000
1619,Manhattan,R,1212000
1620,Manhattan,R,1170000
1621,Manhattan,R,1180000
1622,Manhattan,R,984000
1623,Manhattan,R,1125000
1624,Manhattan,R,1867500
1625,Manhattan,R,1120000
1626,Manhattan,R,1550000
1627,Manhattan,R,1190000
1628,Manhattan,R,729000
1629,Manhattan,R,911000
1630,Manhattan,R,1312000
1631,Manhattan,R,2395000
1632,Manhattan,R,999000
1633,Manhattan,R,1870000
1634,Manhattan,R,1320000
1635,Manhattan,R,1652000
1636,Manhattan,R,1255607
1638,Manhattan,R,1380000
1639,Manhattan,R,877000
1640,Manhattan,R,972428
1641,Manhattan,R,966000
1642,Manhattan,R,1425000
1643,Manhattan,R,1395000
1644,Manhattan,R,1749000
1645,Manhattan,R,1265000
1647,Manhattan,R,1997000
1648,Manhattan,R,2020000
1649,Manhattan,R,1480000
1650,Manhattan,R,1850000
1651,Manhattan,R,940000
1652,Manhattan,R,1580000
1654,Manhattan,R,1607000
1655,Manhattan,R,2600000
1658,Manhattan,R,3075000
1659,Manhattan,R,2760000
1660,Manhattan,R,1192000
1661,Manhattan,R,950000
1662,Manhattan,R,1345000
1663,Manhattan,R,1325000
1664,Manhattan,R,2250000
1665,Manhattan,R,1145000
1666,Manhattan,R,1220000
1667,Manhattan,R,1499000
1668,Manhattan,R,870000
1672,Manhattan,R,1110000
1673,Manhattan,R,1195000
1674,Manhattan,R,3100000
1675,Manhattan,R,2150000
1676,Manhattan,R,1750000
1677,Manhattan,R,1330000
1678,Manhattan,R,1310000
1679,Manhattan,R,1700000
1680,Manhattan,R,2500000
1681,Manhattan,R,875000
1682,Manhattan,R,945000
1687,Manhattan,R,1243206
1689,Manhattan,R,945000
1691,Manhattan,R,1780000
1701,Manhattan,R,696049
1702,Manhattan,R,544763
1704,Manhattan,R,605000
1707,Manhattan,R,800000
1708,Manhattan,R,649000
1709,Manhattan,R,1325000
1710,Manhattan,R,617000
1711,Manhattan,R,985000
1712,Manhattan,R,670000
1713,Manhattan,R,870000
1715,Manhattan,R,1374637
1717,Manhattan,R,2341975
1718,Manhattan,R,2341975
1719,Manhattan,R,1209936
1720,Manhattan,R,753300
1721,Manhattan,R,1780000
1722,Manhattan,R,1135000
1723,Manhattan,R,2189237
1725,Manhattan,R,1250000
1726,Manhattan,R,1237500
1727,Manhattan,R,1500000
1728,Manhattan,R,680000
1729,Manhattan,R,860000
1731,Manhattan,R,777000
1732,Manhattan,R,822665
1733,Manhattan,R,971000
1734,Manhattan,R,1053888
1735,Manhattan,R,752000
1736,Manhattan,R,1787500
1737,Manhattan,R,930000
1738,Manhattan,R,1045000
1739,Manhattan,R,1950000
1740,Manhattan,R,1680000
1741,Manhattan,R,1825000
1742,Manhattan,R,1235000
1743,Manhattan,R,1007002
1744,Manhattan,R,1090000
1745,Manhattan,R,999000
1746,Manhattan,R,830913
1747,Manhattan,R,998000
1748,Manhattan,R,1275000
1749,Manhattan,R,770000
1750,Manhattan,R,799000
1752,Manhattan,R,760000
1753,Manhattan,R,1464000
1754,Manhattan,R,1650000
1755,Manhattan,R,935000
1756,Manhattan,R,785000
1757,Manhattan,R,756001
1758,Manhattan,R,1663820
1759,Manhattan,R,1185000
1760,Manhattan,R,850000
1761,Manhattan,R,999000
1763,Manhattan,R,920000
1764,Manhattan,R,825000
1766,Manhattan,R,1140000
1768,Manhattan,R,677060
1770,Manhattan,R,1060000
1771,Manhattan,R,340000
1772,Manhattan,R,875000
1773,Manhattan,R,895000
1775,Manhattan,R,680000
1794,Manhattan,B,4000000
1796,Manhattan,C,5292000
1803,Manhattan,C,5381394
1804,Manhattan,C,6354000
1805,Manhattan,C,6354000
1815,Manhattan,D,30449204
1818,Manhattan,C,800000
1819,Manhattan,C,532000
1820,Manhattan,C,525000
1821,Manhattan,C,1107000
1822,Manhattan,C,170000
1823,Manhattan,C,145000
1824,Manhattan,C,549000
1825,Manhattan,C,619000
1826,Manhattan,C,432000
1827,Manhattan,C,860000
1828,Manhattan,C,435000
1829,Manhattan,C,975000
1830,Manhattan,C,31941
1831,Manhattan,C,440000
1832,Manhattan,C,400000
1833,Manhattan,C,640000
1834,Manhattan,C,675000
1835,Manhattan,C,725000
1836,Manhattan,C,829000
1837,Manhattan,C,682000
1838,Manhattan,C,525000
1839,Manhattan,C,856000
1840,Manhattan,C,510000
1841,Manhattan,C,1117000
1842,Manhattan,C,1350000
1843,Manhattan,C,1000000
1844,Manhattan,C,512000
1845,Manhattan,C,730000
1846,Manhattan,C,712950
1847,Manhattan,C,2300000
1848,Manhattan,C,599000
1849,Manhattan,C,1775000
1850,Manhattan,C,470000
1852,Manhattan,D,1535000
1853,Manhattan,D,1850000
1854,Manhattan,D,870000
1855,Manhattan,D,1490000
1856,Manhattan,D,755000
1857,Manhattan,D,980000
1858,Manhattan,D,3025000
1859,Manhattan,D,940000
1860,Manhattan,D,2785000
1861,Manhattan,D,2650000
1862,Manhattan,D,1600000
1863,Manhattan,D,1680000
1864,Manhattan,D,1800000
1865,Manhattan,D,384000
1866,Manhattan,D,360000
1867,Manhattan,D,350000
1868,Manhattan,D,665000
1869,Manhattan,D,190125
1870,Manhattan,D,425000
1871,Manhattan,D,835000
1872,Manhattan,D,631315
1873,Manhattan,D,775000
1874,Manhattan,R,57000000
1875,Manhattan,R,1650000
1880,Manhattan,R,970000
1881,Manhattan,R,1047600
1882,Manhattan,R,1940000
1883,Manhattan,R,1650000
1885,Manhattan,R,1070000
1886,Manhattan,R,932500
1887,Manhattan,R,785000
1888,Manhattan,R,927500
1889,Manhattan,R,890000
1891,Manhattan,R,952000
1892,Manhattan,R,908000
1893,Manhattan,R,1150000
1894,Manhattan,R,1375000
1896,Manhattan,R,975000
1897,Manhattan,R,2627509
1898,Manhattan,R,1925000
1899,Manhattan,R,2400000
1900,Manhattan,R,2500000
1901,Manhattan,R,1425000
1902,Manhattan,R,2900000
1903,Manhattan,R,3250000
1904,Manhattan,R,1170000
1907,Manhattan,R,1195000
1909,Manhattan,R,1050000
1910,Manhattan,R,1700000
1911,Manhattan,R,2600000
1912,Manhattan,R,1050000
1913,Manhattan,R,2450000
1914,Manhattan,R,2521695
1916,Manhattan,R,4200000
1922,Manhattan,R,381250
1924,Manhattan,R,636000
1925,Manhattan,R,1700000
1926,Manhattan,R,3433525
1927,Manhattan,R,3390772
1928,Manhattan,R,3408546
1929,Manhattan,R,3360000
1930,Manhattan,R,3968583
1932,Manhattan,R,6155662
1933,Manhattan,R,16200000
1934,Manhattan,R,1865000
1937,Manhattan,R,695000
1938,Manhattan,R,1250000
1939,Manhattan,R,706000
1940,Manhattan,R,620000
1941,Manhattan,R,550000
1942,Manhattan,R,500000
1943,Manhattan,R,650000
1945,Manhattan,R,780000
1946,Manhattan,R,1200000
1948,Manhattan,R,627000
1949,Manhattan,R,735000
1950,Manhattan,R,1715000
1951,Manhattan,R,675000
1952,Manhattan,R,1615000
1963,Manhattan,R,250000
1972,Manhattan,C,220000
1973,Manhattan,C,220000
1974,Manhattan,C,158640
1975,Manhattan,C,2550000
1976,Manhattan,D,2400000
1978,Manhattan,D,3500000
1979,Manhattan,D,2900000
1980,Manhattan,D,2450000
1981,Manhattan,D,950000
1982,Manhattan,D,1175000
1983,Manhattan,D,1155000
1985,Manhattan,D,1150000
1987,Manhattan,D,2300000
1988,Manhattan,D,820000
1989,Manhattan,D,325000
1990,Manhattan,D,345000
1991,Manhattan,D,1211000
1992,Manhattan,D,560000
1993,Manhattan,D,470000
1994,Manhattan,D,1250000
1995,Manhattan,D,605000
1996,Manhattan,D,425000
1997,Manhattan,D,2375000
2000,Manhattan,D,900000
2001,Manhattan,R,1300000
2002,Manhattan,R,1120000
2003,Manhattan,R,735000
2004,Manhattan,R,1147080
2005,Manhattan,R,750000
2006,Manhattan,R,1165000
2007,Manhattan,R,1872500
2009,Manhattan,R,1860000
2010,Manhattan,R,1750000
2011,Manhattan,R,2035000
2012,Manhattan,R,2200000
2013,Manhattan,R,2962500
2014,Manhattan,R,2762500
2015,Manhattan,R,3850000
2016,Manhattan,R,975000
2017,Manhattan,R,1600000
2018,Manhattan,R,775000
2019,Manhattan,R,800000
2020,Manhattan,R,790000
2021,Manhattan,R,925000
2022,Manhattan,R,2000000
2023,Manhattan,R,1715000
2024,Manhattan,R,3000000
2026,Manhattan,R,1735000
2027,Manhattan,R,1600000
2028,Manhattan,R,1735000
2029,Manhattan,R,2022500
2032,Manhattan,R,2440000
2034,Manhattan,R,2698362
2035,Manhattan,R,1527375
2036,Manhattan,R,4836687
2037,Manhattan,R,8146000
2038,Manhattan,R,8349650
2080,Manhattan,R,1670000
2081,Manhattan,R,5816666
2082,Manhattan,R,9657797
2083,Manhattan,R,48213200
2087,Manhattan,R,3100000
2092,Manhattan,D,1550000
2093,Manhattan,D,531000
2094,Manhattan,D,829000
2095,Manhattan,D,875000
2096,Manhattan,D,760000
2097,Manhattan,D,547500
2098,Manhattan,D,470000
2099,Manhattan,D,565000
2100,Manhattan,D,615000
2101,Manhattan,D,487500
2102,Manhattan,D,625000
2103,Manhattan,D,775000
2104,Manhattan,D,430000
2105,Manhattan,D,780000
2106,Manhattan,D,519000
2107,Manhattan,D,985000
2108,Manhattan,D,999000
2109,Manhattan,D,1600000
2110,Manhattan,D,1610000
2111,Manhattan,D,1190000
2113,Manhattan,D,1185000
2114,Manhattan,D,950000
2115,Manhattan,R,595000
2116,Manhattan,R,798000
2118,Manhattan,R,780000
2119,Manhattan,R,481274
2120,Manhattan,R,635000
2122,Manhattan,R,770000
2123,Manhattan,R,621000
2124,Manhattan,R,775000
2125,Manhattan,R,585000
2126,Manhattan,R,625000
2127,Manhattan,R,580000
2128,Manhattan,R,800000
2129,Manhattan,R,595000
2130,Manhattan,R,546805
2131,Manhattan,R,635000
2132,Manhattan,R,775000
2133,Manhattan,R,598000
2134,Manhattan,R,2750000
2135,Manhattan,R,3767525
2136,Manhattan,R,1985587
2137,Manhattan,R,2581263
2138,Manhattan,R,1995770
2139,Manhattan,R,1863397
2140,Manhattan,R,1552831
2141,Manhattan,R,4235920
2142,Manhattan,R,2621993
2143,Manhattan,R,1415367
2144,Manhattan,R,1883762
2145,Manhattan,R,1507010
2146,Manhattan,R,2662723
2147,Manhattan,R,1613926
2148,Manhattan,R,1461188
2149,Manhattan,R,1613926
2150,Manhattan,R,5051332
2151,Manhattan,R,2571081
2152,Manhattan,R,1741207
2153,Manhattan,R,2072138
2154,Manhattan,R,1644473
2155,Manhattan,R,2606720
2156,Manhattan,R,1461188
2157,Manhattan,R,2199420
2158,Manhattan,R,1680112
2159,Manhattan,R,5315265
2160,Manhattan,R,4979242
2161,Manhattan,R,2647450
2162,Manhattan,R,1568105
2163,Manhattan,R,1522283
2164,Manhattan,R,1710660
2165,Manhattan,R,4673767
2166,Manhattan,R,2555807
2167,Manhattan,R,2480000
2168,Manhattan,R,1741207
2169,Manhattan,R,5992401
2170,Manhattan,R,2856191
2171,Manhattan,R,1873580
2172,Manhattan,R,1980496
2173,Manhattan,R,1776846
2174,Manhattan,R,1664838
2175,Manhattan,R,2112868
2176,Manhattan,R,1899036
2177,Manhattan,R,1944857
2178,Manhattan,R,2229967
2179,Manhattan,R,6215000
2180,Manhattan,R,2077230
2181,Manhattan,R,1756481
2182,Manhattan,R,1756481
2183,Manhattan,R,5274535
2184,Manhattan,R,2835826
2185,Manhattan,R,2123051
2186,Manhattan,R,5916032
2187,Manhattan,R,12651756
2188,Manhattan,R,3136210
2189,Manhattan,R,1792120
2190,Manhattan,R,2056865
2191,Manhattan,R,2606720
2192,Manhattan,R,6318241
2193,Manhattan,R,5956762
2194,Manhattan,R,3024202
2195,Manhattan,R,2011043
2196,Manhattan,R,3675882
2197,Manhattan,R,3563875
2198,Manhattan,R,3721703
2199,Manhattan,R,3604605
2200,Manhattan,R,6939373
2201,Manhattan,R,2520168
2202,Manhattan,R,3828620
2203,Manhattan,R,3584240
2204,Manhattan,R,3818437
2205,Manhattan,R,3691156
2206,Manhattan,R,7056472
2207,Manhattan,R,2341975
2208,Manhattan,R,3864258
2209,Manhattan,R,3915171
2210,Manhattan,R,6400000
2211,Manhattan,R,3232943
2212,Manhattan,R,3845000
2213,Manhattan,R,3609696
2214,Manhattan,R,3767525
2215,Manhattan,R,4006813
2216,Manhattan,R,2861282
2217,Manhattan,R,4001722
2218,Manhattan,R,3975000
2219,Manhattan,R,3182031
2220,Manhattan,R,4031325
2221,Manhattan,R,4098456
2222,Manhattan,R,4134095
2223,Manhattan,R,2947833
2224,Manhattan,R,7112476
2225,Manhattan,R,2774731
2226,Manhattan,R,4190098
2227,Manhattan,R,4220646
2228,Manhattan,R,6516800
2229,Manhattan,R,4241011
2230,Manhattan,R,4057726
2231,Manhattan,R,11355000
2232,Manhattan,R,4098456
2233,Manhattan,R,3375498
2234,Manhattan,R,4337745
2235,Manhattan,R,4220646
2236,Manhattan,R,3955901
2237,Manhattan,R,4305000
2238,Manhattan,R,4388657
2239,Manhattan,R,11404400
2240,Manhattan,R,2942742
2241,Manhattan,R,4521019
2242,Manhattan,R,4302106
2243,Manhattan,R,3955901
2244,Manhattan,R,3762433
2245,Manhattan,R,2749275
2246,Manhattan,R,9775200
2247,Manhattan,R,10448221
2248,Manhattan,R,4123912
2249,Manhattan,R,610000
2250,Manhattan,R,700000
2251,Manhattan,R,685000
2252,Manhattan,R,685000
2253,Manhattan,R,680000
2254,Manhattan,R,712000
2256,Manhattan,R,955000
2257,Manhattan,R,600000
2258,Manhattan,R,630000
2259,Manhattan,R,700000
2262,Manhattan,R,1650000
2263,Manhattan,R,749000
2264,Manhattan,R,860000
2265,Manhattan,R,848000
2266,Manhattan,R,725000
2268,Manhattan,R,1060000
2269,Manhattan,R,1050000
2270,Manhattan,R,820000
2271,Manhattan,R,1350000
2272,Manhattan,R,960000
2274,Manhattan,R,849888
2276,Manhattan,R,925000
2277,Manhattan,R,1136000
2278,Manhattan,R,995000
2279,Manhattan,R,1100000
2280,Manhattan,R,1165000
2281,Manhattan,R,1170000
2284,Manhattan,R,1310000
2285,Manhattan,R,1425000
2287,Manhattan,R,690000
2288,Manhattan,R,900000
2290,Manhattan,R,691750
2291,Manhattan,R,1640000
2293,Manhattan,R,1055000
2295,Manhattan,R,1200000
2296,Manhattan,R,1200000
2297,Manhattan,R,1255000
2302,Manhattan,R,1020000
2303,Manhattan,R,1619017
2304,Manhattan,R,1600000
2306,Manhattan,R,1615000
2307,Manhattan,R,1065000
2308,Manhattan,R,1580000
2309,Manhattan,R,1675000
2310,Manhattan,R,1032500
2311,Manhattan,R,1085000
2312,Manhattan,R,1700000
2313,Manhattan,R,1115000
2314,Manhattan,R,1850000
2315,Manhattan,R,1100000
2316,Manhattan,R,1150000
2317,Manhattan,R,1650000
2318,Manhattan,R,1940000
2319,Manhattan,R,1660000
2320,Manhattan,R,1920000
2323,Manhattan,R,1900000
2324,Manhattan,R,976500
2325,Manhattan,R,1900000
2326,Manhattan,R,1250000
2327,Manhattan,R,1750000
2328,Manhattan,R,1015000
2329,Manhattan,R,2020000
2330,Manhattan,R,1235000
2331,Manhattan,R,2050000
2333,Manhattan,R,1810000
2334,Manhattan,R,2075000
2335,Manhattan,R,1825000
2336,Manhattan,R,2100000
2337,Manhattan,R,1345000
2338,Manhattan,R,1365000
2339,Manhattan,R,1280000
2340,Manhattan,R,2200000
2341,Manhattan,R,2140000
2342,Manhattan,R,1295000
2343,Manhattan,R,1255000
2344,Manhattan,R,2644370
2345,Manhattan,R,1310000
2346,Manhattan,R,1660000
2347,Manhattan,R,2650000
2348,Manhattan,R,2155000
2349,Manhattan,R,2555000
2350,Manhattan,R,1350000
2351,Manhattan,R,1660000
2352,Manhattan,R,3340000
2353,Manhattan,R,2400000
2354,Manhattan,R,1420000
2355,Manhattan,R,1350000
2356,Manhattan,R,800000
2357,Manhattan,R,1150000
2358,Manhattan,R,1635000
2359,Manhattan,R,2050000
2361,Manhattan,R,925000
2362,Manhattan,R,1615000
2364,Manhattan,R,2537625
2365,Manhattan,R,2850000
2366,Manhattan,R,360000
2367,Manhattan,R,3550000
2368,Manhattan,R,1250000
2369,Manhattan,R,3375000
2370,Manhattan,R,4100000
2371,Manhattan,R,4920000
2372,Manhattan,R,2250000
2373,Manhattan,R,2850000
2374,Manhattan,R,2050000
2375,Manhattan,R,820000
2376,Manhattan,R,897500
2377,Manhattan,R,965000
2378,Manhattan,R,575000
2379,Manhattan,R,550000
2380,Manhattan,R,575000
2381,Manhattan,R,1139000
2383,Manhattan,R,1078000
2384,Manhattan,R,565000
2385,Manhattan,R,595000
2386,Manhattan,R,1855000
2387,Manhattan,R,615000
2388,Manhattan,R,600000
2389,Manhattan,R,615000
2390,Manhattan,R,590000
2391,Manhattan,R,790000
2392,Manhattan,R,800000
2393,Manhattan,R,760000
2394,Manhattan,R,685000
2395,Manhattan,R,1750000
2396,Manhattan,R,1973905
2397,Manhattan,R,735000
2399,Manhattan,R,740000
2400,Manhattan,R,1406250
2402,Manhattan,R,1260000
2403,Manhattan,R,890968
2405,Manhattan,R,1475000
2406,Manhattan,R,735000
2407,Manhattan,R,2013204
2408,Manhattan,R,741706
2409,Manhattan,R,766419
2410,Manhattan,R,1425000
2411,Manhattan,R,784052
2412,Manhattan,R,771495
2413,Manhattan,R,3000000
2414,Manhattan,R,2220075
2415,Manhattan,R,2365000
2416,Manhattan,R,791797
2417,Manhattan,R,1695000
2418,Manhattan,R,1155713
2419,Manhattan,R,1216808
2420,Manhattan,R,1756481
2421,Manhattan,R,2443800
2422,Manhattan,R,1710466
2423,Manhattan,R,1718806
2424,Manhattan,R,1160805
2425,Manhattan,R,1802302
2426,Manhattan,R,2031408
2427,Manhattan,R,2000861
2428,Manhattan,R,2107777
2429,Manhattan,R,1245000
2430,Manhattan,R,2095000
2431,Manhattan,R,1200000
2432,Manhattan,R,2550000
2433,Manhattan,R,2025000
2434,Manhattan,R,2021226
2435,Manhattan,R,3818437
2436,Manhattan,R,5225000
2437,Manhattan,R,1598652
2438,Manhattan,R,3207487
2439,Manhattan,R,1649565
2440,Manhattan,R,4100000
2447,Manhattan,R,550000
2448,Manhattan,R,750000
2449,Manhattan,R,920000
2450,Manhattan,R,740000
2452,Manhattan,R,815000
2453,Manhattan,R,1175000
2454,Manhattan,R,1720000
2455,Manhattan,R,875000
2456,Manhattan,R,1937500
2457,Manhattan,R,1590000
2458,Manhattan,R,1426000
2460,Manhattan,R,943000
2461,Manhattan,R,960000
2462,Manhattan,R,1335000
2463,Manhattan,R,920000
2464,Manhattan,R,868000
2465,Manhattan,R,1150000
2466,Manhattan,R,1195000
2467,Manhattan,R,1340000
2468,Manhattan,R,1185000
2469,Manhattan,R,750000
2470,Manhattan,R,910000
2471,Manhattan,R,2900000
2473,Manhattan,R,1600000
2474,Manhattan,R,950000
2475,Manhattan,R,918000
2476,Manhattan,R,840000
2477,Manhattan,R,860000
2478,Manhattan,R,945000
2479,Manhattan,R,1950000
2481,Manhattan,R,915000
2482,Manhattan,R,950000
2484,Manhattan,R,1450000
2485,Manhattan,R,998500
2486,Manhattan,R,1450000
2489,Manhattan,R,925000
2491,Manhattan,R,880000
2492,Manhattan,R,725000
2493,Manhattan,R,790000
2494,Manhattan,R,775000
2495,Manhattan,R,775000
2496,Manhattan,R,678000
2497,Manhattan,R,832500
2498,Manhattan,R,708800
2499,Manhattan,R,1355000
